gene_id	mutation_category	events_n	dist	probability
BBX	missense	3	1409.1	0.9382260617739382
BCAM	missense	4	489.5	0.5376844623155378
BCAN	missense	2	239.0	0.1782238217761782
BCAP29	missense	2	446.0	0.7534232465767534
BCAR1	missense	4	585.4	0.418953581046419
BCAR3	missense	3	280.8,nan,nan	0.15162084837915163
BCAT1	missense	2	nan	nan
BCHE	missense	2	198.0	0.20751979248020752
BCL11A	missense	7	91.8	0.00012199987800012196
BCL11B	missense	10	297.5	0.01054698945301056
BCL2L2-PABPN1	missense	2	242.0,nan	0.4026565973434027
BCL3	missense	3	362.1	0.5334044665955335
BCL6	missense	3	835.1,nan	0.7903762096237905
BCL9L	missense	4	1163.8	0.555251444748555
BCL9	missense	4	655.8	0.19233480766519231
BCO2	missense	3	52.7	0.01488398511601488
BCORL1	missense	3	1546.8	0.5782324217675783
BCOR	missense	5	928.3,nan	0.2613277386722613
BCR	missense	2	1371.0	0.5774634225365776
BDKRB1	missense	2	287.0	0.5077274922725077
BDKRB2	missense	3	383.5,nan	0.6865943134056864
BDP1	missense	3	1440.6	0.29814970185029815
BEGAIN	missense	3	227.0	0.19087680912319088
BEND3	missense	2	718.0,nan	0.5115244884755117
BFSP1	missense	5	302.8	0.1849378150621849
BHLHA15	missense	2	358.0,nan	0.8974031025968974
BHLHE40	missense	2	263.0	0.3797706202293798
BHLHE41	missense	2	nan	nan
BICC1	missense	2	1307.0	0.652971347028653
BICD2	missense	9	298.3	0.011801988198011797
BICRA	missense	5	557.7	0.0696289303710696
BID	missense	2	177.0	0.41316058683941326
BIRC6	missense	15	3300.9	0.4032285967714033
BLMH	missense	3	169.5	0.1695798304201696
BLM	missense	4	955.9	0.4277475722524279
BLNK	missense	2	549.0	0.655882344117656
BMF	missense	2	455.0,nan,nan	0.97003002996997
BMI1	missense	3	402.3	0.8153151846848153
BMP1	missense	3	443.4	0.22879877120122885
BMP2	missense	2	nan	nan
BMP4	missense	2	267.0,nan,nan,nan	0.4036855963144036
BMPER	missense	2	503.0,nan	0.42630157369842625
BMPR1A	missense	2	42.0	0.05789794210205791
BMPR1B	missense	3	429.9	0.5242264757735242
BMPR2	missense	4	18.2	2.7999972000028003e-05
BNC1	missense	3	1092.6	0.7111652888347111
BNC2	missense	3	858.0	0.5102504897495101
BOC	missense	4	1399.3	0.9638020361979638
BOD1L1	missense	4	2012.2	0.3802356197643803
BPIFA1	missense	2	65.0,nan,nan	0.16627683372316626
BPIFB1	missense	2	159.0	0.2111987888012112
BPIFC	missense	2	400.0,nan	0.4698815301184699
BPNT1	missense	2	42.0,nan	0.09251390748609253
BPTF	missense	7	1780.3	0.21603678396321602
BRAF	missense	34	230.4	1.010100999897969e-08
BRCA1	missense	3	3321.6	0.9966240033759967
BRCA2	missense	11	2894.0	0.9307700692299308
BRD1	missense	3	1159.0	0.6632653367346633
BRD2	missense	3	225.3,nan	0.10005689994310007
BRD3	missense	6	494.1	0.4904855095144903
BRD4	missense	7	626.4	0.10023089976910023
BRD7	missense	2	150.0	0.1505338494661505
BRD9	missense	2	289.0	0.29461370538629467
BRDT	missense	2	1369.0,nan,nan	0.7311992688007312
BRF1	missense	5	493.3,nan	0.47985552014447996
BRF2	missense	2	567.0	0.6748453251546749
BRICD5	missense	3	251.1	0.6776553223446777
BRINP1	missense	4	255.8	0.10546089453910548
BRINP3	missense	2	146.0	0.12571687428312572
BRIP1	missense	2	1226.0	0.5598564401435597
BRIX1	missense	2	301.0	0.4750445249554751
BRMS1L	missense	2	456.0	0.7054142945857054
BROX	missense	2	594.0	0.7426122573877426
BRPF1	missense	3	1428.3	0.8148321851678149
BRPF3	missense	2	3390.0	0.9921660078339921
BRSK2	missense	3	608.9	0.5341334658665341
BRWD1	missense	10	1238.5	0.12850187149812847
BRWD3	missense	3	515.1	0.10622989377010626
BSND	missense	2	581.0	0.8357511642488358
BSN	missense	9	3471.4	0.9294320705679294
BTAF1	missense	3	2231.9	0.8175211824788176
BTBD9	missense	3	702.3	0.7651532348467651
BTK	missense	4	375.9	0.29727570272429726
BTN2A1	missense	2	643.0	0.6360833639166361
BTN3A1	missense	2	969.0	0.8525121474878525
BTRC	missense	3	68.3	0.021392978607021395
BUB1	missense	2	1739.0	0.7833142166857833
BYSL	missense	2	1110.0	0.964012035987964
C10orf71	missense	2	1530.0	0.5602284397715603
C11orf16	missense	2	661.0	0.6879373120626882
C11orf1	missense	2	297.0	0.9017920982079017
C11orf42	missense	2	501.0	0.7621862378137622
C11orf65	missense	2	6.0,nan	0.016852983147016852
C11orf80	missense	2	1414.0	0.8224571775428224
C12orf50	missense	2	361.0	0.49680650319349673
C12orf66	missense	2	934.0	0.8734131265868734
C15orf39	missense	3	278.1,nan	0.10283289716710288
C15orf59	missense	3	42.0,nan	0.035054964945035065
C16orf58	missense	2	945.0	0.8852081147918852
C16orf72	missense	2	35.0	0.08442491557508444
C16orf96	missense	2	1935.0	0.7974692025307974
C17orf47	missense	2	209.0	0.23136376863623137
C17orf53	missense	2	90.0	0.09330690669309327
C17orf80	missense	3	407.5,nan	0.4001575998424002
C19orf44	missense	2	763.0	0.6216143783856216
C19orf47	missense	2	174.0	0.25448974551025455
C19orf53	missense	2	45.0	0.30847969152030846
C19orf71	missense	2	163.0	0.4683545316454685
C1orf131	missense	2	752.0	0.9767340232659767
C1orf167	missense	4	499.0	0.14213485786514216
C1QC	missense	2	216.0,nan,nan	0.5132384867615134
C1QL1	missense	2	354.0	0.7236012763987236
C1QTNF1	missense	2	626.0	0.9238880761119239
C1QTNF2	missense	3	387.2	0.8002681997318002
C1R	missense	2	156.0	0.15865384134615862
C1S	missense	2	197.0,nan,nan	0.18232281767718234
C20orf194	missense	2	2071.0	0.7934372065627935
C22orf23	missense	2	35.0,nan,nan	0.11711888288111713
C2CD2L	missense	3	707.3	0.6412023587976414
C2CD3	missense	3	2252.0	0.6467113532886468
C2CD4C	missense	2	550.0	0.6965613034386965
C2CD5	missense	2	530.0	0.3042516957483042
C2CD6	missense	4	1500.2	0.5664944335055665
C2orf42	missense	3	460.2,nan	0.49906050093949916
C2orf78	missense	2	6.0	0.00583099416900583
C3AR1	missense	2	54.0	0.07666192333807667
C3	missense	5	1258.8	0.6185563814436186
C3orf20	missense	4	641.2	0.48676851323148673
C3orf58	missense	2	780.0	0.8523241476758523
C3orf70	missense	2	99.0	0.2549757450242549
C4orf17	missense	2	114.0	0.19684780315219683
C5	missense	2	1333.0	0.4636165363834637
C5orf15	missense	2	72.0	0.18277381722618274
C5orf22	missense	2	27.0	0.046997953002047
C6orf10	missense	2	424.0	0.44845055154944824
C6orf132	missense	3	361.0,nan	0.20301879698120295
C6orf89	missense	2	166.0	0.2851617148382851
C7orf25	missense	3	258.6	0.2951397048602951
C7orf26	missense	2	350.0	0.4230335769664231
C7orf31	missense	2	96.0,nan	0.11110788889211108
C7orf55-LUC7L2	missense	4	370.4	0.765014234985765
C8A	missense	3	104.8	0.05169594830405167
C8B	missense	2	753.0	0.6857843142156859
C8orf58	missense	3	241.4	0.39128460871539134
C8orf86	missense	2	115.0	0.3306316693683305
C9orf24	missense	3	nan,nan,nan	nan
C9orf72	missense	2	427.0	0.5048464951535048
CA10	missense	3	433.2	0.8771831228168772
CA9	missense	2	411.0	0.5487394512605486
CAAP1	missense	2	121.0	0.25057374942625055
CABIN1	missense	6	1625.9,nan	0.5621034378965621
CABP1	missense	2	80.0	0.1626978373021627
CACHD1	missense	5	824.6	0.34069765930234064
CACNA1A	missense	48	724.3	1.010100999897969e-08
CACNA1B	missense	7	2244.0	0.9407920592079408
CACNA1C	missense	18	718.2,nan	5.4999945000054994e-05
CACNA1D	missense	6	1706.5	0.6381893618106381
CACNA1E	missense	16	591.7	1.099998900001101e-05
CACNA1F	missense	3	751.9	0.1697948302051698
CACNA1G	missense	15	621.5	4.8999951000049044e-05
CACNA1H	missense	12	1530.4	0.3572676427323572
CACNA1I	missense	10	1262.4	0.19270780729219275
CACNA1S	missense	3	1494.5	0.545143454856545
CACNA2D1	missense	3	1376.2	0.8326041673958327
CACNA2D2	missense	3	893.6,nan	0.45673654326345703
CACNA2D4	missense	2	1907.0	0.802005197994802
CACNG3	missense	2	231.0	0.43848456151543824
CACTIN	missense	4	545.6	0.405639594360406
CADM1	missense	3	258.8	0.30991869008130984
CADM2	missense	3	396.0,nan	0.522831477168523
CADM3	missense	2	395.0	0.5100974899025101
CAD	missense	14	1377.2	0.24945075054924945
CADPS2	missense	3	1006.3	0.47311352688647323
CADPS	missense	2	1709.0	0.6328853671146328
CALM1	missense	2	21.0	0.10190989809010191
CALR	missense	2	403.0	0.5279774720225281
CAMK1G	missense	2	188.0,nan	0.24840675159324843
CAMK1	missense	2	178.0	0.29203770796229206
CAMK2A	missense	5	192.6	0.09014090985909015
CAMK2B	missense	9	91.9	2.2999977000023002e-05
CAMK2D	missense	5	141.8	0.026313973686026317
CAMK2G	missense	9	205.0	0.011019988980011025
CAMK4	missense	5	39.7,nan	0.0006779993220006777
CAMKK2	missense	3	681.2,nan,nan	0.7797142202857796
CAMSAP1	missense	2	354.0	0.14143985856014138
CAMSAP2	missense	3	713.1	0.2496257503742497
CAMSAP3	missense	2	2870.0	0.9354340645659355
CAMTA1	missense	4	1383.5	0.63003136996863
CAMTA2	missense	4	809.5	0.3943216056783943
CAND2	missense	3	1334.9	0.7593712406287594
CANT1	missense	2	365.0,nan,nan	0.5115374884625115
CAP2	missense	2	738.0	0.7667172332827669
CAPN10	missense	4	758.3	0.8882071117928882
CAPN11	missense	2	858.0,nan	0.6382723617276382
CAPN14	missense	2	841.0,nan	0.6514133485866516
CAPN15	missense	8	868.5	0.7652612347387653
CAPN1	missense	3	569.5,nan,nan,nan,nan	0.573100426899573
CAPN2	missense	2	396.0	0.33284766715233294
CAPN5	missense	5	464.1	0.4985875014124985
CAPN7	missense	2	733.0	0.4946235053764947
CAPNS2	missense	3	174.8	0.4647235352764646
CAPRIN1	missense	3	202.3,nan	0.10384489615510381
CARD10	missense	4	1116.2,nan	0.8363471636528363
CARD11	missense	4	1228.5	0.8573351426648574
CARD14	missense	6	409.6,nan	0.08166691833308166
CARD8	missense	2	364.0,nan	0.4005245994754005
CARD9	missense	4	361.1	0.418885581114419
CARMIL2	missense	4	1164.4	0.6396193603806397
CARMIL3	missense	2	3628.0	0.9841870158129842
CARNMT1	missense	2	568.0	0.6588543411456589
CARS	missense	3	694.5	0.5613054386945613
CASC1	missense	4	247.7	0.0932079067920932
CASD1	missense	2	302.0	0.23295176704823295
CASKIN1	missense	3	692.1	0.2583007416992584
CASKIN2	missense	10	537.6	0.05259194740805259
CASK	missense	16	576.2	0.2250187749812251
CASP4	missense	2	126.0	0.21453678546321453
CASP5	missense	2	498.0,nan	0.6102523897476102
CASP7	missense	2	317.0	0.5509064490935509
CASR	missense	4	209.7	0.023707976292023702
CASS4	missense	4	436.5,nan	0.27025172974827033
CASZ1	missense	5	1354.1	0.526951473048527
CAT	missense	2	930.0	0.8177431822568177
CATSPER1	missense	2	481.0	0.3755616244383755
CATSPERB	missense	2	831.0	0.43615156384843623
CATSPERD	missense	3	319.1	0.18039881960118037
CBARP	missense	2	1091.0	0.7496622503377497
CBFA2T3	missense	3	535.6	0.5604254395745603
CBLL1	missense	5	255.8	0.24013575986424013
CBL	missense	9	80.9	2.999997000002999e-06
CBX2	missense	2	65.0	0.08242291757708241
CBX3	missense	2	0.0,nan	0.006298993701006299
CBX5	missense	4	91.8,nan,nan	0.21612978387021617
CBX7	missense	2	536.0	0.9059280940719059
CBX8	missense	2	309.0	0.47056852943147076
CC2D2A	missense	3	1289.0,nan,nan	0.5262474737525262
CCAR1	missense	8	453.7,nan	0.07608392391607609
CCAR2	missense	4	618.1,nan	0.41075658924341085
CCBE1	missense	2	559.0	0.7033812966187033
CCDC102A	missense	3	508.0	0.6381323618676382
CCDC130	missense	2	785.0,nan	0.8939041060958939
CCDC136	missense	3	1505.0	0.8786391213608786
CCDC137	missense	3	148.8	0.2538807461192539
CCDC138	missense	2	261.0	0.24133975866024138
CCDC13	missense	2	1163.0	0.7955442044557955
CCDC141	missense	4	711.1	0.19858780141219862
CCDC146	missense	2	195.0	0.13345986654013342
CCDC14	missense	3	983.5	0.6619863380136621
CCDC154	missense	4	592.8	0.6959143040856959
CCDC168	missense	8	3254.5	0.8886951113048887
CCDC169	missense	2	301.0	0.6503143496856503
CCDC171	missense	2	2996.0	0.9395910604089396
CCDC173	missense	2	489.0	0.4884025115974886
CCDC178	missense	2	342.0,nan	0.2403497596502403
CCDC17	missense	2	450.0	0.46471553528446463
CCDC180	missense	3	1826.8,nan	0.7138452861547139
CCDC189	missense	3	202.0	0.2830807169192831
CCDC18	missense	3	1731.9	0.816083183916816
CCDC33	missense	2	357.0	0.2223947776052224
CCDC39	missense	2	1054.0	0.5982424017575981
CCDC40	missense	3	739.2	0.3886946113053888
CCDC54	missense	2	705.0	0.9153940846059154
CCDC57	missense	2	384.0,nan	0.25987174012825986
CCDC60	missense	2	579.0	0.5765284234715764
CCDC62	missense	2	96.0	0.09312690687309312
CCDC66	missense	2	1021.0,nan	0.6080783919216081
CCDC6	missense	3	323.5	0.3827486172513827
CCDC73	missense	3	747.5	0.4326775673224327
CCDC78	missense	2	30.0	0.04971195028804973
CCDC85C	missense	2	69.0	0.11748188251811748
CCDC87	missense	2	443.0	0.31548968451031545
CCDC88A	missense	4	1879.8	0.7897842102157899
CCDC88B	missense	3	1648.4	0.7675212324787675
CCDC88C	missense	5	1821.4	0.7617012382987617
CCDC93	missense	4	465.3	0.5372104627895373
CCDC97	missense	2	276.0	0.47234752765247257
CCDC9	missense	4	305.7	0.3898256101743898
CCHCR1	missense	3	718.3	0.5748014251985748
CCIN	missense	2	180.0	0.20090779909220094
CCM2L	missense	2	1271.0	0.9412670587329413
CCNA1	missense	3	648.7	0.9101690898309102
CCND2	missense	2	0.0	0.0052479947520052495
CCNE2	missense	2	245.0,nan	0.3489566510433491
CCNF	missense	2	768.0	0.5506604493395507
CCNI	missense	2	336.0	0.5071434928565071
CCNJL	missense	2	42.0	0.06783693216306784
CCNK	missense	2	216.0	0.23596976403023598
CCNL1	missense	3	321.2	0.3278096721903278
CCNL2	missense	2	581.0	0.5628194371805628
CCNT1	missense	2	132.0	0.11977488022511977
CCNT2	missense	3	518.1	0.41096158903841085
CCR1	missense	3	403.3	0.7906042093957906
CCR7	missense	3	105.4	0.11284788715211284
CCR9	missense	3	97.1	0.09832090167909832
CCSER2	missense	2	1566.0	0.7474982525017475
CCS	missense	5	257.4	0.8132711867288134
CCT2	missense	2	933.0	0.8122691877308122
CCT4	missense	3	252.3	0.22191377808622192
CCT8	missense	2	1364.0	0.967021032978967
CD109	missense	5	487.2	0.051432948567051426
CD163L1	missense	2	321.0	0.14240085759914237
CD163	missense	4	175.3	0.011874988125011874
CD200R1	missense	2	54.0	0.10569389430610568
CD22	missense	2	1740.0	0.9113260886739113
CD248	missense	3	667.8	0.5965984034015965
CD274	missense	3	135.2	0.23751776248223752
CD276	missense	2	221.0	0.26924273075726923
CD2BP2	missense	2	378.0,nan	0.6226003773996225
CD36	missense	4	291.7,nan,nan,nan,nan	0.3515716484283516
CD3EAP	missense	2	84.0	0.10876689123310881
CD5L	missense	3	258.0	0.49397650602349397
CD5	missense	3	260.8	0.29049570950429093
CD6	missense	3	305.4	0.27348372651627345
CD7	missense	2	110.0	0.28370771629228375
CD80	missense	2	784.0,nan	0.9863180136819863
CDADC1	missense	2	5.0	0.009032990967009033
CDC14A	missense	3	485.5	0.5129134870865129
CDC16	missense	2	464.0,nan	0.42100757899242125
CDC23	missense	4	711.0	0.91003908996091
CDC25B	missense	2	1285.0	0.9090850909149091
CDC42BPA	missense	5	1092.5	0.3210606789393211
CDC42BPB	missense	10	882.7	0.11095688904311093
CDC42BPG	missense	4	592.4	0.11916588083411914
CDC42EP4	missense	2	561.0	0.7647042352957647
CDC42	missense	4	73.3	0.0729009270990729
CDC73	missense	2	588.0	0.5833214166785832
CDCA7L	missense	3	30.3	0.010295989704010298
CDCP2	missense	3	515.0	0.8230281769718231
CDH11	missense	2	1367.0	0.8048941951058048
CDH13	missense	5	388.1	0.22018277981722015
CDH16	missense	2	771.0	0.5164274835725167
CDH18	missense	2	1389.0,nan,nan	0.8264501735498264
CDH1	missense	2	1027.0	0.6035293964706036
CDH20	missense	2	205.0,nan,nan	0.17501082498917506
CDH22	missense	2	263.0,nan	0.19959680040319963
CDH23	missense	13	2644.3	0.8588931411068588
CDH24	missense	5	690.1,nan	0.6636523363476636
CDH26	missense	3	771.4	0.6362713637286362
CDH2	missense	5	436.2	0.1825798174201826
CDH3	missense	4	906.6	0.8391511608488392
CDH7	missense	2	99.0,nan	0.08550391449608555
CDH8	missense	3	1340.5	0.9983350016649983
CDH9	missense	3	759.5	0.6446633553366448
CDHR1	missense	3	591.6	0.41011858988141026
CDHR2	missense	3	1251.7,nan,nan	0.6751563248436752
CDHR4	missense	4	446.0	0.33626566373433614
CDHR5	missense	3	988.6,nan	0.7921462078537922
CDK10	missense	2	482.0	0.6536753463246536
CDK12	missense	3	469.0	0.12655587344412653
CDK13	missense	37	115.2	1.010100999897969e-08
CDK18	missense	3	100.5	0.062305937694062306
CDK19	missense	2	15.0	0.023784976215023783
CDK5RAP2	missense	5	2131.8	0.9638070361929638
CDK8	missense	7	107.3	0.002831997168002831
CDK9	missense	2	223.0	0.285933714066286
CDKL1	missense	2	161.0	0.2878817121182879
CDKL2	missense	2	1048.0	0.8454851545148455
CDKL5	missense	8	158.2,nan	0.00013699986300013685
CDON	missense	6	628.8	0.16170483829516175
CDT1	missense	2	201.0	0.22655877344122666
CEACAM4	missense	2	165.0	0.4083215916784083
CEACAM6	missense	2	189.0	0.3348036651963346
CEACAM7	missense	2	127.0,nan	0.3004786995213003
CEBPZ	missense	2	399.0	0.23241876758123245
CELF2	missense	2	1.0,nan	0.004407995592004408
CELSR1	missense	9	2671.9	0.9183990816009184
CELSR2	missense	2	4724.0	0.8074091925908075
CELSR3	missense	8	2624.3	0.7273262726737273
CEMIP	missense	4	1038.9,nan,nan	0.5693704306295693
CENPE	missense	5	1860.2	0.4251725748274251
CENPF	missense	8	2500.6	0.7407352592647407
CENPJ	missense	6	1183.8	0.8012301987698012
CENPT	missense	2	529.0,nan,nan	0.48866251133748884
CEP104	missense	7	755.3	0.7173052826947173
CEP112	missense	2	2523.0,nan	0.9875690124309876
CEP128	missense	3	736.1,nan	0.4077655922344079
CEP131	missense	7	788.3	0.5338724661275338
CEP152	missense	2	1185.0	0.4063825936174065
CEP162	missense	3	1892.6	0.8924921075078925
CEP164	missense	4	677.4	0.1887638112361888
CEP170B	missense	6	1553.1	0.9323290676709324
CEP192	missense	4	3237.5	0.9702650297349703
CEP250	missense	2	2701.0	0.5936174063825936
CEP290	missense	5	2000.8	0.6561333438666562
CEP295	missense	3	730.2	0.10085189914810086
CEP350	missense	7	2439.1	0.6873923126076874
CEP44	missense	2	42.0,nan	0.07197392802607197
CEP63	missense	3	914.5,nan,nan	0.8687151312848689
CEP68	missense	3	1031.0,nan	0.7128322871677129
CEP70	missense	2	257.0,nan	0.26675173324826673
CEP85L	missense	4	887.5	0.8711071288928711
CEP85	missense	6	442.5	0.2726427273572727
CEP89	missense	6	707.2	0.7921822078177921
CEP95	missense	5	538.7	0.4144985855014145
CER1	missense	2	138.0	0.3157586842413158
CERCAM	missense	2	120.0	0.13255686744313258
CERK	missense	4	443.5	0.5922904077095924
CERS2	missense	2	78.0,nan	0.14193285806714193
CERS6	missense	2	863.0	0.9206810793189207
CES5A	missense	2	49.0	0.05774094225905773
CFAP100	missense	2	534.0,nan	0.4979865020134979
CFAP157	missense	2	205.0	0.245004754995245
CFAP44	missense	3	1945.4	0.714019285980714
CFAP45	missense	2	133.0	0.163999836000164
CFAP46	missense	15	1808.6	0.4763945236054763
CFAP47	missense	3	nan,nan,nan	nan
CFAP53	missense	2	553.0	0.5616734383265618
CFAP58	missense	3	683.2	0.505932494067506
CFAP61	missense	3	197.1	0.04126095873904126
CFAP65	missense	5	132.0,nan,nan,nan,nan	0.5611994388005613
CFAP74	missense	2	nan	nan
CFHR4	missense	2	901.0	0.7711842288157712
CFTR	missense	4	1889.4	0.9655660344339656
CGAS	missense	2	413.0	0.5067324932675066
CHAC1	missense	2	81.0	0.20976579023420977
CHADL	missense	2	397.0	0.3464646535353466
CHAF1B	missense	3	83.2	0.03587696412303588
CHAT	missense	2	990.0	0.7093362906637093
CHD1L	missense	3	261.0	0.10481489518510481
CHD1	missense	7	949.4	0.22100077899922094
CHD2	missense	13	410.8	2.9999970000029973e-05
CHD3	missense	47	519.5	1.010100999897969e-08
CHD4	missense	18	836.8	0.00472999527000473
CHD5	missense	7	807.5	0.06198593801406197
CHD6	missense	9	1228.9	0.06619493380506618
CHD7	missense	23	1102.9	0.00010199989800010189
CHD8	missense	9	889.2,nan	0.01528198471801528
CHD9	missense	8	2577.6	0.9284640715359285
CHERP	missense	2	1914.0	0.8974071025928974
CHFR	missense	2	230.0	0.213034786965213
CHGB	missense	3	433.6	0.3947806052193949
CHIA	missense	3	565.2,nan	0.7949092050907949
CHL1	missense	3	274.1	0.06999393000607
CHMP3	missense	2	603.0	0.9824870175129825
CHMP6	missense	2	nan	nan
CHN1	missense	2	624.0	0.6908453091546909
CHN2	missense	3	269.5	0.26393873606126395
CHRD	missense	3	1442.0	0.9484500515499484
CHRM1	missense	2	146.0	0.20066679933320067
CHRM3	missense	2	11.0	0.014344985655014348
CHRNA2	missense	3	289.3,nan	0.331997668002332
CHRNA4	missense	4	374.9	0.3412216587783411
CHRNA5	missense	2	798.0	0.7630782369217631
CHST12	missense	2	240.0	0.3681396318603682
CHST13	missense	3	550.6	0.9827750172249827
CHST3	missense	3	336.5	0.5055844944155057
CHSY3	missense	2	2111.0	0.957022042977957
CHTF18	missense	13	761.3	0.29578470421529574
CIC	missense	6	803.9	0.0311939688060312
CIDEB	missense	2	99.0,nan,nan	0.2863957136042864
CIITA	missense	4	756.2	0.4574705425294575
CILP2	missense	3	2012.0	0.993953006046994
CILP	missense	2	1312.0	0.5894704105295895
CIRBP	missense	3	316.2,nan,nan,nan	0.7908982091017909
CISH	missense	2	685.0	0.9687490312509688
CIT	missense	4	1055.0	0.23888676111323892
CKAP5	missense	6	1084.6	0.22019577980422023
CKMT2	missense	2	563.0,nan,nan	0.7210882789117212
CLASP1	missense	6	1168.2	0.6054383945616055
CLASP2	missense	4	1327.3	0.6604103395896603
CLASRP	missense	2	87.0	0.41188258811741185
CLCA1	missense	4	502.0,nan	0.30043169956830046
CLCF1	missense	2	286.0	0.6872693127306873
CLC	missense	2	99.0	0.4396995603004398
CLCN1	missense	4	419.6	0.17019282980717018
CLCN3	missense	2	669.0	0.44637055362944644
CLCN4	missense	11	438.3	0.20716279283720707
CLCN6	missense	2	1788.0	0.8892831107168893
CLCN7	missense	4	194.0	0.028830971169028823
CLDN5	missense	3	34.1,nan,nan	0.020975979024020985
